competitionId,goalsHomeTeam,placeId,awayTeamId,goalsAwayTeam,status,homeTeamId,date
406,0,NULL,799,4,FINISHED,781,2014-06-17T22:00:00Z
406,0,NULL,767,2,FINISHED,760,2014-06-17T22:00:00Z
406,2,NULL,756,3,FINISHED,779,2014-06-17T22:00:00Z
406,2,NULL,787,1,FINISHED,818,2014-06-18T22:00:00Z
406,0,NULL,775,0,FINISHED,766,2014-06-18T22:00:00Z
406,2,NULL,770,1,FINISHED,758,2014-06-18T22:00:00Z
406,2,NULL,773,5,FINISHED,788,2014-06-19T22:00:00Z
406,1,NULL,791,2,FINISHED,789,2014-06-19T22:00:00Z
406,0,NULL,793,1,FINISHED,784,2014-06-19T22:00:00Z
406,2,NULL,763,2,FINISHED,759,2014-06-20T22:00:00Z
406,1,NULL,840,0,FINISHED,762,2014-06-20T22:00:00Z
406,1,NULL,1060,0,FINISHED,776,2014-06-20T22:00:00Z
406,1,NULL,808,0,FINISHED,805,2014-06-21T22:00:00Z
406,2,NULL,778,4,FINISHED,772,2014-06-21T22:00:00Z
406,2,NULL,765,2,FINISHED,771,2014-06-21T22:00:00Z
406,2,NULL,767,0,FINISHED,756,2014-06-22T22:00:00Z
406,0,NULL,760,3,FINISHED,779,2014-06-22T22:00:00Z
406,1,NULL,769,3,FINISHED,799,2014-06-22T22:00:00Z
406,1,NULL,764,4,FINISHED,781,2014-06-22T22:00:00Z
406,1,NULL,818,4,FINISHED,766,2014-06-23T22:00:00Z
406,0,NULL,758,1,FINISHED,784,2014-06-23T22:00:00Z
406,2,NULL,787,1,FINISHED,775,2014-06-23T22:00:00Z
406,0,NULL,770,0,FINISHED,793,2014-06-23T22:00:00Z
406,2,NULL,762,3,FINISHED,776,2014-06-24T22:00:00Z
406,3,NULL,840,1,FINISHED,1060,2014-06-24T22:00:00Z
406,0,NULL,788,3,FINISHED,789,2014-06-24T22:00:00Z
406,0,NULL,773,0,FINISHED,791,2014-06-24T22:00:00Z
406,0,NULL,805,1,FINISHED,772,2014-06-25T22:00:00Z
406,1,NULL,808,1,FINISHED,778,2014-06-25T22:00:00Z
406,0,NULL,759,1,FINISHED,771,2014-06-25T22:00:00Z
406,2,NULL,763,1,FINISHED,765,2014-06-25T22:00:00Z
406,1,NULL,767,1,FINISHED,764,2014-06-28T16:00:00Z
406,2,NULL,758,0,FINISHED,818,2014-06-28T20:00:00Z
406,2,NULL,769,1,FINISHED,756,2014-06-29T16:00:00Z
406,1,NULL,775,1,FINISHED,793,2014-06-29T20:00:00Z
406,2,NULL,776,0,FINISHED,773,2014-06-30T16:00:00Z
406,0,NULL,778,0,FINISHED,759,2014-06-30T20:00:00Z
406,0,NULL,788,0,FINISHED,762,2014-07-01T16:00:00Z
406,0,NULL,771,0,FINISHED,805,2014-07-01T20:00:00Z
406,0,NULL,759,1,FINISHED,773,2014-07-04T16:00:00Z
406,2,NULL,818,1,FINISHED,764,2014-07-04T16:00:00Z
406,1,NULL,805,0,FINISHED,762,2014-07-05T16:00:00Z
406,0,NULL,793,0,FINISHED,756,2014-07-05T20:00:00Z
406,1,NULL,759,7,FINISHED,764,2014-07-08T20:00:00Z
406,0,NULL,762,0,FINISHED,756,2014-07-09T20:00:00Z
406,0,NULL,756,3,FINISHED,764,2014-07-12T20:00:00Z
406,0,NULL,762,0,FINISHED,759,2014-07-13T19:00:00Z
467,NULL,NULL,801,NULL,TIMED,808,2018-06-14T15:00:00Z
467,NULL,NULL,758,NULL,TIMED,825,2018-06-15T12:00:00Z
467,NULL,NULL,840,NULL,TIMED,815,2018-06-15T15:00:00Z
467,NULL,NULL,760,NULL,TIMED,765,2018-06-15T18:00:00Z
467,NULL,NULL,779,NULL,TIMED,773,2018-06-16T10:00:00Z
467,NULL,NULL,1066,NULL,TIMED,762,2018-06-16T13:00:00Z
467,NULL,NULL,782,NULL,TIMED,832,2018-06-16T16:00:00Z
467,NULL,NULL,776,NULL,TIMED,799,2018-06-16T19:00:00Z
467,NULL,NULL,780,NULL,TIMED,793,2018-06-17T12:00:00Z
467,NULL,NULL,769,NULL,TIMED,759,2018-06-17T15:00:00Z
467,NULL,NULL,788,NULL,TIMED,764,2018-06-17T18:00:00Z
467,NULL,NULL,772,NULL,TIMED,792,2018-06-18T12:00:00Z
467,NULL,NULL,1836,NULL,TIMED,805,2018-06-18T15:00:00Z
467,NULL,NULL,770,NULL,TIMED,802,2018-06-18T18:00:00Z
467,NULL,NULL,766,NULL,TIMED,818,2018-06-19T12:00:00Z
467,NULL,NULL,804,NULL,TIMED,794,2018-06-19T15:00:00Z
467,NULL,NULL,825,NULL,TIMED,808,2018-06-19T18:00:00Z
467,NULL,NULL,815,NULL,TIMED,765,2018-06-20T12:00:00Z
467,NULL,NULL,801,NULL,TIMED,758,2018-06-20T15:00:00Z
467,NULL,NULL,760,NULL,TIMED,840,2018-06-20T18:00:00Z
467,NULL,NULL,779,NULL,TIMED,782,2018-06-21T12:00:00Z
467,NULL,NULL,832,NULL,TIMED,773,2018-06-21T15:00:00Z
467,NULL,NULL,799,NULL,TIMED,762,2018-06-21T18:00:00Z
467,NULL,NULL,793,NULL,TIMED,764,2018-06-22T12:00:00Z
467,NULL,NULL,1066,NULL,TIMED,776,2018-06-22T15:00:00Z
467,NULL,NULL,788,NULL,TIMED,780,2018-06-22T18:00:00Z
467,NULL,NULL,802,NULL,TIMED,805,2018-06-23T12:00:00Z
467,NULL,NULL,769,NULL,TIMED,772,2018-06-23T15:00:00Z
467,NULL,NULL,792,NULL,TIMED,759,2018-06-23T18:00:00Z
467,NULL,NULL,1836,NULL,TIMED,770,2018-06-24T12:00:00Z
467,NULL,NULL,804,NULL,TIMED,766,2018-06-24T15:00:00Z
467,NULL,NULL,818,NULL,TIMED,794,2018-06-24T18:00:00Z
467,NULL,NULL,825,NULL,TIMED,801,2018-06-25T14:00:00Z
467,NULL,NULL,808,NULL,TIMED,758,2018-06-25T14:00:00Z
467,NULL,NULL,765,NULL,TIMED,840,2018-06-25T18:00:00Z
467,NULL,NULL,815,NULL,TIMED,760,2018-06-25T18:00:00Z
467,NULL,NULL,773,NULL,TIMED,782,2018-06-26T14:00:00Z
467,NULL,NULL,832,NULL,TIMED,779,2018-06-26T14:00:00Z
467,NULL,NULL,762,NULL,TIMED,776,2018-06-26T18:00:00Z
467,NULL,NULL,799,NULL,TIMED,1066,2018-06-26T18:00:00Z
467,NULL,NULL,792,NULL,TIMED,769,2018-06-27T14:00:00Z
467,NULL,NULL,759,NULL,TIMED,772,2018-06-27T14:00:00Z
467,NULL,NULL,764,NULL,TIMED,780,2018-06-27T18:00:00Z
467,NULL,NULL,793,NULL,TIMED,788,2018-06-27T18:00:00Z
467,NULL,NULL,794,NULL,TIMED,766,2018-06-28T14:00:00Z
467,NULL,NULL,818,NULL,TIMED,804,2018-06-28T14:00:00Z
467,NULL,NULL,802,NULL,TIMED,1836,2018-06-28T18:00:00Z
467,NULL,NULL,805,NULL,TIMED,770,2018-06-28T18:00:00Z
467,NULL,NULL,757,NULL,SCHEDULED,757,2018-06-30T14:00:00Z
467,NULL,NULL,757,NULL,SCHEDULED,757,2018-06-30T18:00:00Z
467,NULL,NULL,757,NULL,SCHEDULED,757,2018-07-01T14:00:00Z
467,NULL,NULL,757,NULL,SCHEDULED,757,2018-07-01T18:00:00Z
467,NULL,NULL,757,NULL,SCHEDULED,757,2018-07-02T14:00:00Z
467,NULL,NULL,757,NULL,SCHEDULED,757,2018-07-02T18:00:00Z
467,NULL,NULL,757,NULL,SCHEDULED,757,2018-07-03T14:00:00Z
467,NULL,NULL,757,NULL,SCHEDULED,757,2018-07-03T18:00:00Z
467,NULL,NULL,757,NULL,SCHEDULED,757,2018-07-06T14:00:00Z
467,NULL,NULL,757,NULL,SCHEDULED,757,2018-07-06T18:00:00Z
467,NULL,NULL,757,NULL,SCHEDULED,757,2018-07-07T14:00:00Z
467,NULL,NULL,757,NULL,SCHEDULED,757,2018-07-07T18:00:00Z
467,NULL,NULL,757,NULL,SCHEDULED,757,2018-07-10T18:00:00Z
467,NULL,NULL,757,NULL,SCHEDULED,757,2018-07-11T18:00:00Z
467,NULL,NULL,757,NULL,SCHEDULED,757,2018-07-14T14:00:00Z
467,NULL,NULL,757,NULL,SCHEDULED,757,2018-07-15T15:00:00Z
